instrument,direction,entry_time,exit_time,entry_price,exit_price,size_usd,bars_held,exit_reason,regime_at_entry,gross_pnl,costs,net_pnl,net_pnl_pct,running_equity,drawdown
SOL-USDT-PERP,LONG,2022-11-28 15:00:00+00:00,2022-11-28 16:00:00+00:00,13.245,13.53,17221.59982618882,1,TP,BEAR,370.56670067676987,17.22159982618882,353.34510085058105,0.020517553793884497,86461.34423179468,0.13538655768205324
SOL-USDT-PERP,LONG,2022-11-28 16:00:00+00:00,2022-11-28 17:00:00+00:00,13.53,13.405,17292.268846358937,1,SL,BEAR,-159.7585813595615,17.292268846358937,-177.05085020592043,-0.010238728750923872,86284.29338158875,0.13715706618411247
DOGE-USDT-PERP,LONG,2022-11-29 08:00:00+00:00,2022-11-29 10:00:00+00:00,0.103,0.10198,17256.85867631775,2,SL,BULL,-170.89316359071833,17.25685867631775,-188.1500222670361,-0.010902912621359158,86096.14335932172,0.13903856640678278
DOGE-USDT-PERP,LONG,2022-11-29 11:00:00+00:00,2022-11-29 12:00:00+00:00,0.10383,0.10338,17219.228671864345,1,SL,BULL,-74.62826641952284,17.219228671864347,-91.84749509138719,-0.005334007512279745,86004.29586423034,0.13995704135769657
SOL-USDT-PERP,LONG,2022-11-29 12:00:00+00:00,2022-11-29 13:00:00+00:00,13.585,13.525,17219.228671864345,1,SL,BEAR,-76.0510651683378,17.219228671864347,-93.27029384020214,-0.0054166359955834,85911.02557039013,0.14088974429609866
SOL-USDT-PERP,LONG,2022-11-29 13:00:00+00:00,2022-11-29 14:00:00+00:00,13.525,13.43,17182.205114078028,1,SL,BEAR,-120.68831688261912,17.182205114078027,-137.87052199669714,-0.008024029574861414,85773.15504839344,0.1422684495160656
SOL-USDT-PERP,LONG,2022-11-29 14:00:00+00:00,2022-11-29 15:00:00+00:00,13.43,13.425,17154.631009678687,1,REGIME_FLIP,BEAR,-6.386683175605091,17.15463100967869,-23.54131418528378,-0.001372300819061728,85749.61373420816,0.14250386265791837
DOGE-USDT-PERP,LONG,2022-11-29 14:00:00+00:00,2022-11-29 16:00:00+00:00,0.1014,0.10046,17154.631009678687,2,SL,BULL,-159.02715137177654,17.15463100967869,-176.18178238145524,-0.010270216962524756,85573.43195182671,0.14426568048173286
SOL-USDT-PERP,LONG,2022-11-29 16:00:00+00:00,2022-11-29 17:00:00+00:00,13.375,13.34,17149.922746841632,1,REGIME_FLIP,BEAR,-44.878302515099776,17.149922746841632,-62.02822526194141,-0.0036168224299065526,85511.40372656478,0.14488596273435222
SOL-USDT-PERP,LONG,2022-11-29 17:00:00+00:00,2022-11-29 18:00:00+00:00,13.34,13.36,17102.280745312957,1,REGIME_FLIP,BEAR,25.64060081756011,17.102280745312957,8.538320072247153,0.0004992503748125619,85519.94204663702,0.1448005795336298
SOL-USDT-PERP,LONG,2022-11-29 18:00:00+00:00,2022-11-29 19:00:00+00:00,13.36,13.4,17103.988409327405,1,REGIME_FLIP,BEAR,51.209546135711975,17.103988409327407,34.10555772638457,0.0019940119760479733,85554.04760436341,0.14445952395636588
SOL-USDT-PERP,LONG,2022-11-29 19:00:00+00:00,2022-11-29 20:00:00+00:00,13.4,13.38,17110.809520872685,1,REGIME_FLIP,BEAR,-25.53852167294376,17.110809520872685,-42.649331193816444,-0.002492537313432804,85511.3982731696,0.144886017268304
SOL-USDT-PERP,LONG,2022-12-02 04:00:00+00:00,2022-12-02 05:00:00+00:00,13.435,13.46,17102.27965463392,1,REGIME_FLIP,BEAR,31.824115471965317,17.10227965463392,14.721835817331396,0.0008608113137328137,85526.12010898693,0.14473879891013072
SOL-USDT-PERP,LONG,2022-12-02 05:00:00+00:00,2022-12-02 06:00:00+00:00,13.46,13.425,17105.224021797385,1,REGIME_FLIP,BEAR,-44.47866573275712,17.105224021797387,-61.583889754554505,-0.0036002971768202183,85464.53621923238,0.14535463780767618
SOL-USDT-PERP,LONG,2022-12-02 06:00:00+00:00,2022-12-02 07:00:00+00:00,13.425,13.505,17092.907243846475,1,REGIME_FLIP,BEAR,101.85717538232545,17.092907243846476,84.76426813847897,0.004959031657355685,85549.30048737086,0.14450699512629145
SOL-USDT-PERP,LONG,2022-12-02 07:00:00+00:00,2022-12-02 08:00:00+00:00,13.505,13.545,17109.86009747417,1,REGIME_FLIP,BEAR,50.67711246937817,17.109860097474172,33.567252371904004,0.0019618659755645425,85582.86773974275,0.14417132260257248
SOL-USDT-PERP,LONG,2022-12-02 08:00:00+00:00,2022-12-02 09:00:00+00:00,13.545,13.525,17116.573547948552,1,REGIME_FLIP,BEAR,-25.273641266811644,17.11657354794855,-42.3902148147602,-0.0024765596160944685,85540.47752492799,0.1445952247507201
SOL-USDT-PERP,LONG,2022-12-02 10:00:00+00:00,2022-12-02 11:00:00+00:00,13.555,13.595,17108.0955049856,1,REGIME_FLIP,BEAR,50.48497382511544,17.1080955049856,33.37687832012984,0.0019509406123202453,85573.85440324811,0.14426145596751885
ARB-USDT-PERP,LONG,2022-12-03 08:00:00+00:00,2022-12-03 09:00:00+00:00,1.273744503678222,1.270312052756172,17114.770880649623,1,REGIME_FLIP,BEAR,-46.120403990219074,17.114770880649623,-63.2351748708687,-0.0036947719202226614,85510.61922837724,0.1448938077162276
SUI-USDT-PERP,LONG,2022-12-03 08:00:00+00:00,2022-12-03 09:00:00+00:00,0.636872251839111,0.635156026378086,17114.770880649623,1,REGIME_FLIP,BEAR,-46.120403990219074,17.114770880649623,-63.2351748708687,-0.0036947719202226614,85447.38405350636,0.14552615946493636
ARB-USDT-PERP,SHORT,2022-12-08 01:00:00+00:00,2022-12-08 11:00:00+00:00,1.258767820739443,1.2461920805731255,17089.476810701275,10,TP,BEAR,170.732693042186,27.636918696893005,143.09577434529302,0.008373326809846381,85590.47982785165,0.14409520172148346
SUI-USDT-PERP,SHORT,2022-12-08 01:00:00+00:00,2022-12-08 11:00:00+00:00,0.6293839103697215,0.6230960402865627,17089.476810701275,10,TP,BEAR,170.732693042186,27.636918696893005,143.09577434529302,0.008373326809846381,85733.57560219694,0.14266424397803057
ARB-USDT-PERP,SHORT,2022-12-08 11:00:00+00:00,2022-12-08 12:00:00+00:00,1.2461920805731255,1.2519838759855546,17118.09596557033,1,SL,BEAR,-79.55796801189366,17.11809596557033,-96.676063977464,-0.005647594462135789,85636.89953821948,0.14363100461780515
SUI-USDT-PERP,SHORT,2022-12-08 11:00:00+00:00,2022-12-08 12:00:00+00:00,0.6230960402865627,0.6259919379927773,17146.71512043939,1,SL,BEAR,-79.6909782375741,17.14671512043939,-96.8376933580135,-0.005647594462135789,85540.06184486147,0.1445993815513853
ARB-USDT-PERP,SHORT,2022-12-08 12:00:00+00:00,2022-12-08 14:00:00+00:00,1.2519838759855546,1.2567716725048246,17127.3799076439,2,SL,BEAR,-65.49797603541823,17.1273799076439,-82.62535594306213,-0.004824167875565525,85457.4364889184,0.14542563511081594
SUI-USDT-PERP,SHORT,2022-12-08 12:00:00+00:00,2022-12-08 14:00:00+00:00,0.6259919379927773,0.6283858362524123,17108.012368972293,2,SL,BEAR,-65.42391131620151,17.108012368972293,-82.53192368517381,-0.004824167875565526,85374.90456523323,0.14625095434766772
ARB-USDT-PERP,SHORT,2022-12-08 14:00:00+00:00,2022-12-08 18:00:00+00:00,1.2567716725048246,1.2632289918101975,17091.487297783682,4,SL,BEAR,-87.81642147101444,17.091487297783683,-104.90790876879812,-0.006138021047612511,85269.99665646443,0.14730003343535572
SUI-USDT-PERP,SHORT,2022-12-08 14:00:00+00:00,2022-12-08 18:00:00+00:00,0.6283858362524123,0.6316144959050988,17074.980913046646,4,SL,BEAR,-87.73161131881555,17.074980913046645,-104.8065922318622,-0.006138021047612511,85165.19006423256,0.14834809935767437
ARB-USDT-PERP,SHORT,2022-12-10 16:00:00+00:00,2022-12-10 19:00:00+00:00,1.248688609126723,1.254419881082019,17033.038012846515,3,SL,BEAR,-78.17879682973127,17.033038012846514,-95.21183484257779,-0.005589832816128745,85069.97822938999,0.14930021770610008
SUI-USDT-PERP,SHORT,2022-12-10 16:00:00+00:00,2022-12-10 19:00:00+00:00,0.6243443045633615,0.6272099405410095,17033.038012846515,3,SL,BEAR,-78.17879682973127,17.033038012846514,-95.21183484257779,-0.005589832816128745,84974.76639454742,0.15025233605452581
ARB-USDT-PERP,SHORT,2022-12-14 05:00:00+00:00,2022-12-14 06:00:00+00:00,1.3584520254627417,1.356796182098132,16994.953278909485,1,REGIME_FLIP,BULL,20.715476212086063,16.994953278909485,3.7205229331765786,0.0002189192798660823,84978.4869174806,0.15021513082519405
SUI-USDT-PERP,SHORT,2022-12-14 05:00:00+00:00,2022-12-14 06:00:00+00:00,0.6792260127313708,0.678398091049066,16994.953278909485,1,REGIME_FLIP,BULL,20.715476212086063,16.994953278909485,3.7205229331765786,0.0002189192798660823,84982.20744041377,0.15017792559586232
ARB-USDT-PERP,SHORT,2022-12-14 06:00:00+00:00,2022-12-14 07:00:00+00:00,1.356796182098132,1.361637191001503,16995.69738349612,1,SL,BULL,-60.64014878437623,16.995697383496122,-77.63584616787236,-0.004567970611389068,84904.57159424589,0.15095428405754108
SUI-USDT-PERP,SHORT,2022-12-14 06:00:00+00:00,2022-12-14 07:00:00+00:00,0.678398091049066,0.6808185955007515,16996.441488082753,1,SL,BULL,-60.64280372767313,16.996441488082755,-77.63924521575589,-0.004567970611389068,84826.93234903013,0.15173067650969868
ARB-USDT-PERP,SHORT,2022-12-14 07:00:00+00:00,2022-12-14 08:00:00+00:00,1.361637191001503,1.3599551468046016,16980.91431884918,1,REGIME_FLIP,BULL,20.97669524368124,16.98091431884918,3.9957809248320615,0.00023531011639324148,84830.92812995496,0.15169071870045037
SUI-USDT-PERP,SHORT,2022-12-14 07:00:00+00:00,2022-12-14 08:00:00+00:00,0.6808185955007515,0.6799775734023008,16965.386469806028,1,REGIME_FLIP,BULL,20.957513534672408,16.965386469806027,3.9921270648663807,0.00023531011639324148,84834.92025701982,0.15165079742980175
ARB-USDT-PERP,SHORT,2022-12-14 08:00:00+00:00,2022-12-14 09:00:00+00:00,1.3599551468046016,1.3596252841736307,16966.185625990995,1,REGIME_FLIP,BULL,4.115217065268532,16.966185625990995,-12.850968560722464,-0.0007574459483123708,84822.0692884591,0.15177930711540902
SUI-USDT-PERP,SHORT,2022-12-14 08:00:00+00:00,2022-12-14 09:00:00+00:00,0.6799775734023008,0.6798126420868154,16966.984051403964,1,REGIME_FLIP,BULL,4.1154107265874185,16.966984051403966,-12.851573324816547,-0.0007574459483123708,84809.21771513428,0.15190782284865723
ARB-USDT-PERP,SHORT,2022-12-14 10:00:00+00:00,2022-12-14 11:00:00+00:00,1.3612888158144105,1.361550957464709,16961.843543026855,1,REGIME_FLIP,BULL,-3.2663205682883345,16.961843543026855,-20.22816411131519,-0.001192568724030658,84788.98955102295,0.15211010448977044
SUI-USDT-PERP,SHORT,2022-12-14 10:00:00+00:00,2022-12-14 11:00:00+00:00,0.6806444079072053,0.6807754787323546,16961.843543026855,1,REGIME_FLIP,BULL,-3.2663205682883345,16.961843543026855,-20.22816411131519,-0.001192568724030658,84768.76138691163,0.1523123861308837
ARB-USDT-PERP,SHORT,2022-12-14 11:00:00+00:00,2022-12-14 12:00:00+00:00,1.361550957464709,1.36572826804816,16957.79791020459,1,SL,BULL,-52.027423794863104,16.95779791020459,-68.98522170506769,-0.0040680530615095295,84699.77616520657,0.15300223834793433
SUI-USDT-PERP,SHORT,2022-12-14 11:00:00+00:00,2022-12-14 12:00:00+00:00,0.6807754787323546,0.68286413402408,16953.752277382326,1,SL,BULL,-52.01501157869701,16.953752277382325,-68.96876385607933,-0.0040680530615095295,84630.80740135048,0.1536919259864952
ARB-USDT-PERP,SHORT,2022-12-14 12:00:00+00:00,2022-12-14 13:00:00+00:00,1.36572826804816,1.3674230689404145,16939.955233041313,1,REGIME_FLIP,BULL,-21.02164238332877,16.939955233041314,-37.961597616370085,-0.0022409502914344276,84592.8458037341,0.15407154196265896
SUI-USDT-PERP,SHORT,2022-12-14 12:00:00+00:00,2022-12-14 13:00:00+00:00,0.68286413402408,0.6837115344702073,16926.161480270097,1,REGIME_FLIP,BULL,-21.004525021807357,16.926161480270096,-37.93068650207745,-0.002240950291434427,84554.91511723203,0.15445084882767973
ARB-USDT-PERP,SHORT,2022-12-14 13:00:00+00:00,2022-12-14 14:00:00+00:00,1.3674230689404145,1.3650483008444096,16918.56916074682,1,REGIME_FLIP,BULL,29.382039242709787,16.918569160746824,12.463470081962964,0.0007366740037851286,84567.37858731399,0.15432621412686015
SUI-USDT-PERP,SHORT,2022-12-14 13:00:00+00:00,2022-12-14 14:00:00+00:00,0.6837115344702073,0.6825241504222048,16910.983023446406,1,REGIME_FLIP,BULL,29.368864595271013,16.910983023446406,12.457881571824608,0.0007366740037851289,84579.83646888581,0.15420163531114187
ARB-USDT-PERP,SHORT,2022-12-14 14:00:00+00:00,2022-12-14 15:00:00+00:00,1.3650483008444096,1.3675973732120095,16913.4757174628,1,REGIME_FLIP,BULL,-31.583991251287753,16.9134757174628,-48.49746696875055,-0.0028673862060580465,84531.33900191706,0.1546866099808294
SUI-USDT-PERP,SHORT,2022-12-14 14:00:00+00:00,2022-12-14 15:00:00+00:00,0.6825241504222048,0.6837986866060047,16915.967293777165,1,REGIME_FLIP,BULL,-31.588643986528538,16.915967293777165,-48.5046112803057,-0.0028673862060580465,84482.83439063675,0.15517165609363248
ARB-USDT-PERP,SHORT,2022-12-14 15:00:00+00:00,2022-12-14 16:00:00+00:00,1.3675973732120095,1.3724487287190752,16906.26780038341,1,SL,BULL,-59.97255990970908,16.90626780038341,-76.87882771009248,-0.004547356555439691,84405.95556292665,0.15594044437073346
SUI-USDT-PERP,SHORT,2022-12-14 15:00:00+00:00,2022-12-14 16:00:00+00:00,0.6837986866060047,0.6862243643595376,16896.566878127353,1,SL,BULL,-59.938147279550236,16.896566878127352,-76.83471415767758,-0.004547356555439691,84329.12084876897,0.15670879151231026
ARB-USDT-PERP,SHORT,2022-12-14 16:00:00+00:00,2022-12-14 17:00:00+00:00,1.3724487287190752,1.3728915669745672,16881.191112585333,1,REGIME_FLIP,BULL,-5.446933693399835,16.881191112585334,-22.32812480598517,-0.0013226628771081808,84306.792723963,0.15693207276037008
SUI-USDT-PERP,SHORT,2022-12-14 16:00:00+00:00,2022-12-14 17:00:00+00:00,0.6862243643595376,0.6864457834872836,16865.824169753796,1,REGIME_FLIP,BULL,-5.441975351413454,16.865824169753797,-22.30779952116725,-0.0013226628771081808,84284.48492444183,0.1571551507555817
ARB-USDT-PERP,SHORT,2022-12-14 18:00:00+00:00,2022-12-14 19:00:00+00:00,1.372665048760597,1.3738692891713984,16856.896984888368,1,REGIME_FLIP,BULL,-14.788572469481215,16.85689698488837,-31.645469454369582,-0.00187730099334051,84252.83945498746,0.15747160545012534
SUI-USDT-PERP,SHORT,2022-12-14 18:00:00+00:00,2022-12-14 19:00:00+00:00,0.6863325243802985,0.6869346445856992,16856.896984888368,1,REGIME_FLIP,BULL,-14.788572469481215,16.85689698488837,-31.645469454369582,-0.00187730099334051,84221.1939855331,0.157788060144669
ARB-USDT-PERP,SHORT,2022-12-14 19:00:00+00:00,2022-12-14 20:00:00+00:00,1.3738692891713984,1.376480528179909,16850.567890997492,1,REGIME_FLIP,BULL,-32.02696249151022,16.850567890997493,-48.877530382507715,-0.002900645883194287,84172.31645515059,0.1582768354484941
SUI-USDT-PERP,SHORT,2022-12-14 19:00:00+00:00,2022-12-14 20:00:00+00:00,0.6869346445856992,0.6882402640899545,16844.23879710662,1,REGIME_FLIP,BULL,-32.01493312526218,16.84423879710662,-48.8591719223688,-0.0029006458831942867,84123.45728322823,0.15876542716771772
ARB-USDT-PERP,SHORT,2022-12-15 04:00:00+00:00,2022-12-15 05:00:00+00:00,1.373010503103451,1.371959239191399,16824.691456645647,1,REGIME_FLIP,BULL,12.882050734353976,16.82469145664565,-3.9426407222916726,-0.00023433658396952977,84119.51464250594,0.15880485357494065
SUI-USDT-PERP,SHORT,2022-12-15 04:00:00+00:00,2022-12-15 05:00:00+00:00,0.6865052515517255,0.6859796195956995,16824.691456645647,1,REGIME_FLIP,BULL,12.882050734353976,16.82469145664565,-3.9426407222916726,-0.00023433658396952977,84115.57200178364,0.15884427998216358
ARB-USDT-PERP,SHORT,2022-12-15 08:00:00+00:00,2022-12-15 09:00:00+00:00,1.3718809465243105,1.3704279425550379,16823.114400356728,1,REGIME_FLIP,BULL,17.81791055643359,16.82311440035673,0.994796156076859,5.913269876211296e-05,84116.56679793973,0.15883433202060274
SUI-USDT-PERP,SHORT,2022-12-15 08:00:00+00:00,2022-12-15 09:00:00+00:00,0.6859404732621552,0.6852139712775189,16823.114400356728,1,REGIME_FLIP,BULL,17.81791055643359,16.82311440035673,0.994796156076859,5.913269876211296e-05,84117.56159409581,0.15882438405904192
ARB-USDT-PERP,SHORT,2022-12-17 14:00:00+00:00,2022-12-17 15:00:00+00:00,1.3595813510096073,1.3572528784112123,16823.51231881916,1,REGIME_FLIP,BULL,28.812610156826015,16.823512318819162,11.989097838006852,0.0007126394067305182,84129.55069193382,0.15870449308066178
SUI-USDT-PERP,SHORT,2022-12-17 14:00:00+00:00,2022-12-17 15:00:00+00:00,0.6797906755048037,0.6786264392056062,16823.51231881916,1,REGIME_FLIP,BULL,28.812610156826015,16.823512318819162,11.989097838006852,0.0007126394067305182,84141.53978977184,0.15858460210228165
ARB-USDT-PERP,SHORT,2022-12-17 16:00:00+00:00,2022-12-17 17:00:00+00:00,1.3641678132594843,1.3681565471772226,16828.307957954366,1,REGIME_FLIP,BULL,-49.20482808464346,16.828307957954365,-66.03313604259782,-0.003923931996465837,84075.50665372924,0.15924493346270757
SUI-USDT-PERP,SHORT,2022-12-17 16:00:00+00:00,2022-12-17 17:00:00+00:00,0.6820839066297422,0.6840782735886113,16828.307957954366,1,REGIME_FLIP,BULL,-49.20482808464346,16.828307957954365,-66.03313604259782,-0.003923931996465837,84009.47351768665,0.15990526482313347
ARB-USDT-PERP,SHORT,2022-12-17 17:00:00+00:00,2022-12-17 18:00:00+00:00,1.3681565471772226,1.3689565038183553,16815.10133074585,1,REGIME_FLIP,BULL,-9.831734539883653,16.81510133074585,-26.646835870629502,-0.0015846967167486917,83982.82668181602,0.1601717331818398
SUI-USDT-PERP,SHORT,2022-12-17 17:00:00+00:00,2022-12-17 18:00:00+00:00,0.6840782735886113,0.6844782519091777,16801.89470353733,1,REGIME_FLIP,BULL,-9.82401266831551,16.801894703537332,-26.62590737185284,-0.0015846967167486917,83956.20077444417,0.16043799225555835
ARB-USDT-PERP,SHORT,2022-12-18 13:00:00+00:00,2022-12-18 14:00:00+00:00,1.3615339229705883,1.3604476235820762,16791.240154888834,1,REGIME_FLIP,BULL,13.396885384110984,16.791240154888833,-3.3943547707778485,-0.0002021503319270655,83952.80641967339,0.1604719358032661
SUI-USDT-PERP,SHORT,2022-12-18 13:00:00+00:00,2022-12-18 14:00:00+00:00,0.6807669614852941,0.6802238117910381,16791.240154888834,1,REGIME_FLIP,BULL,13.396885384110984,16.791240154888833,-3.3943547707778485,-0.0002021503319270655,83949.41206490262,0.16050587935097385
ARB-USDT-PERP,SHORT,2022-12-18 15:00:00+00:00,2022-12-18 16:00:00+00:00,1.3577083357205812,1.348260295202405,16789.882412980525,1,REGIME_FLIP,BULL,116.83767798999638,16.789882412980525,100.04779557701585,0.005958814547722342,84049.45986047963,0.15950540139520367
SUI-USDT-PERP,SHORT,2022-12-18 15:00:00+00:00,2022-12-18 16:00:00+00:00,0.6788541678602906,0.6741301476012025,16789.882412980525,1,REGIME_FLIP,BULL,116.83767798999638,16.789882412980525,100.04779557701585,0.005958814547722342,84149.50765605665,0.15850492343943348
ARB-USDT-PERP,SHORT,2022-12-18 17:00:00+00:00,2022-12-18 18:00:00+00:00,1.3457765968591917,1.3492361059762108,16829.90153121133,1,REGIME_FLIP,BULL,-43.26364265929569,16.82990153121133,-60.09354419050702,-0.0035706414609177925,84089.41411186615,0.1591058588813385
SUI-USDT-PERP,SHORT,2022-12-18 17:00:00+00:00,2022-12-18 18:00:00+00:00,0.6728882984295959,0.6746180529881054,16829.90153121133,1,REGIME_FLIP,BULL,-43.26364265929569,16.82990153121133,-60.09354419050702,-0.0035706414609177925,84029.32056767565,0.15970679432324353
ARB-USDT-PERP,SHORT,2022-12-18 18:00:00+00:00,2022-12-18 19:00:00+00:00,1.3492361059762108,1.3481099731709472,16817.88282237323,1,REGIME_FLIP,BULL,14.036957266016273,16.81788282237323,-2.7809255563569586,-0.00016535527008533006,84026.53964211929,0.15973460357880714
SUI-USDT-PERP,SHORT,2022-12-18 18:00:00+00:00,2022-12-18 19:00:00+00:00,0.6746180529881054,0.6740549865854736,16805.86411353513,1,REGIME_FLIP,BULL,14.026925914024176,16.805864113535133,-2.778938199510957,-0.00016535527008533003,84023.76070391978,0.15976239296080225
ARB-USDT-PERP,SHORT,2022-12-18 19:00:00+00:00,2022-12-18 20:00:00+00:00,1.3481099731709472,1.3512687994483972,16805.30792842386,1,REGIME_FLIP,BULL,-39.377387113367824,16.80530792842386,-56.18269504179169,-0.003343151775681921,83967.57800887799,0.16032421991122014
SUI-USDT-PERP,SHORT,2022-12-18 19:00:00+00:00,2022-12-18 20:00:00+00:00,0.6740549865854736,0.6756343997241986,16804.752140783956,1,REGIME_FLIP,BULL,-39.37608481857248,16.804752140783958,-56.18083695935644,-0.0033431517756819205,83911.39717191862,0.16088602828081378
ARB-USDT-PERP,SHORT,2022-12-18 20:00:00+00:00,2022-12-18 21:00:00+00:00,1.3512687994483972,1.3510345059108062,16793.515601775598,1,REGIME_FLIP,BULL,2.9117908890779356,16.7935156017756,-13.881724712697665,-0.0008266121901973839,83897.51544720592,0.16102484552794077
SUI-USDT-PERP,SHORT,2022-12-18 20:00:00+00:00,2022-12-18 21:00:00+00:00,0.6756343997241986,0.6755172529554031,16782.279434383727,1,REGIME_FLIP,BULL,2.9098426746232837,16.782279434383728,-13.872436759760443,-0.0008266121901973838,83883.64301044616,0.16116356989553837
ARB-USDT-PERP,SHORT,2022-12-18 21:00:00+00:00,2022-12-18 22:00:00+00:00,1.3510345059108062,1.347125473044142,16779.503089441187,1,REGIME_FLIP,BULL,48.54918862246269,16.779503089441185,31.7696855330215,0.0018933627154318511,83915.41269597919,0.1608458730402081
SUI-USDT-PERP,SHORT,2022-12-18 21:00:00+00:00,2022-12-18 22:00:00+00:00,0.6755172529554031,0.673562736522071,16776.72860208923,1,REGIME_FLIP,BULL,48.5411610242041,16.776728602089232,31.76443242211487,0.001893362715431851,83947.17712840131,0.1605282287159869
ARB-USDT-PERP,SHORT,2022-12-18 22:00:00+00:00,2022-12-18 23:00:00+00:00,1.347125473044142,1.3495496541026635,16783.08253919584,1,REGIME_FLIP,BULL,-30.201515455856992,16.78308253919584,-46.98459799505283,-0.0027995213564208626,83900.19253040626,0.16099807469593738
SUI-USDT-PERP,SHORT,2022-12-18 22:00:00+00:00,2022-12-18 23:00:00+00:00,0.673562736522071,0.6747748270513317,16789.43542568026,1,REGIME_FLIP,BULL,-30.21294761076063,16.789435425680264,-47.00238303644089,-0.0027995213564208626,83853.19014736982,0.16146809852630176
ARB-USDT-PERP,SHORT,2022-12-19 02:00:00+00:00,2022-12-19 03:00:00+00:00,1.3523419430616834,1.3507011205405386,16770.638029473965,1,REGIME_FLIP,BULL,20.34813806812009,16.770638029473965,3.577500038646125,0.00021331925668890836,83856.76764740847,0.16143232352591527
SUI-USDT-PERP,SHORT,2022-12-19 02:00:00+00:00,2022-12-19 03:00:00+00:00,0.6761709715308417,0.6753505602702693,16770.638029473965,1,REGIME_FLIP,BULL,20.34813806812009,16.770638029473965,3.577500038646125,0.00021331925668890836,83860.34514744712,0.1613965485255288
ARB-USDT-PERP,SHORT,2022-12-21 07:00:00+00:00,2022-12-21 08:00:00+00:00,1.3820512312435531,1.377212592153144,16772.069029489427,1,REGIME_FLIP,BULL,58.71995697301825,16.772069029489426,41.947887943528826,0.0025010562423618764,83902.29303539066,0.16097706964609343
SUI-USDT-PERP,SHORT,2022-12-21 07:00:00+00:00,2022-12-21 08:00:00+00:00,0.6910256156217766,0.688606296076572,16772.069029489427,1,REGIME_FLIP,BULL,58.71995697301825,16.772069029489426,41.947887943528826,0.0025010562423618764,83944.24092333419,0.1605575907666581
ARB-USDT-PERP,SHORT,2022-12-22 05:00:00+00:00,2022-12-22 06:00:00+00:00,1.3584839894394636,1.360767764603147,16788.84818466684,1,REGIME_FLIP,BULL,-28.22407537303075,16.78884818466684,-45.01292355769759,-0.0026811204117509167,83899.22799977649,0.16100772000223515
SUI-USDT-PERP,SHORT,2022-12-22 05:00:00+00:00,2022-12-22 06:00:00+00:00,0.6792419947197318,0.6803838823015735,16788.84818466684,1,REGIME_FLIP,BULL,-28.22407537303075,16.78884818466684,-45.01292355769759,-0.0026811204117509167,83854.21507621878,0.1614578492378122
ARB-USDT-PERP,SHORT,2022-12-22 07:00:00+00:00,2022-12-22 08:00:00+00:00,1.363277200809364,1.3621743255569125,16770.843015243758,1,REGIME_FLIP,BULL,13.567415132653512,16.77084301524376,-3.2034278825902476,-0.00019101173862748049,83851.01164833619,0.16148988351663807
SUI-USDT-PERP,SHORT,2022-12-22 07:00:00+00:00,2022-12-22 08:00:00+00:00,0.681638600404682,0.6810871627784563,16770.843015243758,1,REGIME_FLIP,BULL,13.567415132653512,16.77084301524376,-3.2034278825902476,-0.00019101173862748049,83847.8082204536,0.16152191779546396
ARB-USDT-PERP,SHORT,2022-12-22 08:00:00+00:00,2022-12-22 09:00:00+00:00,1.3621743255569125,1.3663702703185079,16770.202329667238,1,SL,BULL,-51.65773667573166,16.77020232966724,-68.4279390053989,-0.004080328767670669,83779.3802814482,0.16220619718551796
SUI-USDT-PERP,SHORT,2022-12-22 08:00:00+00:00,2022-12-22 09:00:00+00:00,0.6810871627784563,0.6831851351592539,16769.56164409072,1,SL,BULL,-51.65576315351929,16.76956164409072,-68.42532479761002,-0.0040803287676706695,83710.95495665059,0.16289045043349412
ARB-USDT-PERP,SHORT,2022-12-22 09:00:00+00:00,2022-12-22 10:00:00+00:00,1.3663702703185079,1.363580410601544,16755.876056289642,1,REGIME_FLIP,BULL,34.21220780878607,16.755876056289644,17.456331752496425,0.0010418035854319807,83728.41128840309,0.1627158871159691
SUI-USDT-PERP,SHORT,2022-12-22 09:00:00+00:00,2022-12-22 10:00:00+00:00,0.6831851351592539,0.681790205300772,16742.190991330117,1,REGIME_FLIP,BULL,34.18426559408484,16.742190991330116,17.442074602754726,0.0010418035854319809,83745.85336300585,0.1625414663699415
ARB-USDT-PERP,SHORT,2022-12-22 11:00:00+00:00,2022-12-22 12:00:00+00:00,1.361453574614394,1.3608507987889822,16749.170672601173,1,REGIME_FLIP,BULL,7.415600036161019,16.749170672601174,-9.333570636440156,-0.0005572556885881107,83736.5197923694,0.16263480207630593
SUI-USDT-PERP,SHORT,2022-12-22 11:00:00+00:00,2022-12-22 12:00:00+00:00,0.680726787307197,0.6804253993944911,16749.170672601173,1,REGIME_FLIP,BULL,7.415600036161019,16.749170672601174,-9.333570636440156,-0.0005572556885881107,83727.18622173296,0.1627281377826704
ARB-USDT-PERP,SHORT,2022-12-22 12:00:00+00:00,2022-12-22 13:00:00+00:00,1.3608507987889822,1.3604897082398986,16747.303958473884,1,REGIME_FLIP,BULL,4.443759144953358,16.747303958473886,-12.303544813520528,-0.0007346582377693766,83714.88267691944,0.16285117323080558
SUI-USDT-PERP,SHORT,2022-12-22 12:00:00+00:00,2022-12-22 13:00:00+00:00,0.6804253993944911,0.6802448541199493,16745.437244346595,1,REGIME_FLIP,BULL,4.443263827737242,16.745437244346594,-12.302173416609351,-0.0007346582377693764,83702.58050350283,0.16297419496497167
